title,filepath,bbox
A photo of cabinet,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000158956.jpg,"[0.0, 0.0, 206.54, 132.81]"
A photo of earring,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000158956.jpg,"[339.46, 158.03, 5.34, 5.96]"
A photo of train_(railroad_vehicle),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000311883.jpg,"[509.76, 157.3, 78.44, 45.64]"
A photo of train_(railroad_vehicle),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000311883.jpg,"[46.02, 109.21, 355.99, 107.62]"
A photo of camera,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[119.0, 298.2, 45.81, 24.71]"
A photo of camera,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[322.51, 189.4, 20.32, 12.9]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[70.24, 71.8, 45.66, 138.66]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[106.22, 166.15, 85.75, 110.89]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[97.45, 58.16, 16.77, 22.26]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[330.15, 127.72, 127.38, 170.2]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[145.98, 18.92, 21.26, 52.37]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[109.75, 47.15, 32.38, 47.3]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[7.05, 74.77, 47.99, 63.3]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[58.13, 93.27, 55.32, 86.24]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[150.58, 138.2, 58.16, 180.84]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[72.25, 7.49, 13.35, 40.09]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[429.24, 72.43, 46.21, 80.68]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[279.45, 132.15, 21.27, 21.25]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[4.55, 191.16, 159.4, 141.84]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[176.82, 0.0, 13.38, 43.54]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[49.75, 0.0, 6.69, 23.36]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[4.94, 103.93, 52.04, 179.87]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[95.23, 2.24, 15.24, 43.11]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[45.75, 59.88, 26.76, 23.53]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[257.32, 110.03, 85.84, 142.94]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[137.45, 80.91, 64.5, 98.94]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[464.19, 100.5, 35.81, 28.22]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[448.65, 0.0, 10.76, 27.43]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[18.3, 141.02, 94.9, 113.37]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[321.45, 65.47, 36.94, 168.98]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[367.12, 186.98, 100.68, 144.92]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[56.81, 79.01, 26.97, 55.4]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[150.3, 34.97, 32.31, 37.88]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[415.78, 0.06, 13.74, 15.79]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[197.68, 179.93, 121.1, 153.07]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[378.84, 16.05, 27.37, 29.96]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[28.2, 48.26, 22.84, 30.39]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[465.33, 9.89, 28.64, 33.79]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[455.54, 107.8, 43.97, 183.0]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[209.89, 0.72, 4.35, 9.74]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[60.23, 7.28, 9.68, 38.04]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[467.31, 0.0, 9.14, 22.52]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[85.42, 36.87, 33.72, 40.22]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[254.32, 19.08, 21.23, 25.35]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[428.68, 1.55, 8.43, 19.51]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[178.6, 71.73, 30.64, 95.02]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[200.25, 143.72, 58.45, 131.69]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[128.76, 105.23, 48.84, 38.53]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[189.54, 0.45, 15.15, 42.69]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[335.29, 72.98, 29.38, 106.67]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[0.21, 1.41, 12.01, 49.99]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[118.54, 0.0, 7.39, 12.85]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[79.8, 0.0, 14.2, 45.9]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[105.25, 2.23, 9.49, 44.19]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[0.0, 95.41, 46.94, 46.45]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[215.9, 0.0, 7.71, 9.3]"
A photo of person,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[380.15, 115.72, 71.0, 57.51]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[465.46, 21.81, 27.78, 22.83]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[59.89, 12.43, 9.94, 15.32]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[58.37, 112.85, 52.04, 49.59]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[28.61, 92.39, 20.23, 33.53]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[28.19, 67.7, 20.11, 10.3]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[208.37, 230.67, 109.84, 102.33]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[330.93, 154.72, 122.76, 93.09]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[454.75, 142.09, 45.25, 55.79]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[200.56, 175.06, 53.28, 76.86]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[149.54, 54.06, 33.46, 18.98]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[379.44, 133.67, 56.73, 39.99]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[430.21, 77.1, 45.53, 41.89]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[107.47, 202.87, 89.03, 122.26]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[189.45, 6.43, 15.4, 18.41]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[111.67, 63.43, 30.39, 31.37]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[86.06, 55.53, 32.92, 21.51]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[258.74, 139.21, 84.71, 113.3]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[377.9, 223.69, 88.2, 108.45]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[0.0, 7.63, 8.8, 18.57]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[335.09, 89.39, 29.3, 61.16]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[4.95, 129.55, 52.13, 48.05]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[146.66, 24.99, 21.68, 26.4]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[155.63, 177.33, 52.33, 75.86]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[379.61, 27.75, 26.65, 18.17]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[72.28, 12.26, 13.51, 20.54]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[4.69, 236.45, 152.61, 96.55]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[137.39, 133.58, 57.45, 46.9]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[322.14, 89.61, 35.91, 67.5]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[182.65, 6.91, 4.15, 11.67]"
A photo of shirt,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[101.53, 7.38, 12.12, 16.05]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[56.67, 66.54, 9.72, 2.43]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[322.72, 77.16, 16.83, 6.81]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[156.74, 131.37, 17.82, 7.86]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[39.27, 55.61, 9.21, 3.4]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[98.37, 45.13, 10.49, 2.99]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[117.37, 54.39, 3.29, 2.55]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[425.35, 208.66, 31.65, 7.46]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[99.04, 67.52, 11.8, 3.53]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[476.78, 118.98, 18.03, 5.12]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[166.25, 43.12, 10.75, 4.17]"
A photo of flag,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[158.36, 0.0, 18.45, 19.94]"
A photo of flag,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[199.35, 39.39, 126.72, 133.5]"
A photo of flag,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000100723.jpg,"[217.97, 0.0, 59.31, 34.84]"
A photo of train_(railroad_vehicle),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000431896.jpg,"[106.61, 55.2, 464.46, 349.07]"
A photo of headlight,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000431896.jpg,"[473.14, 227.51, 46.02, 26.69]"
A photo of headlight,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000431896.jpg,"[291.27, 221.46, 108.03, 39.16]"
A photo of streetlight,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000431896.jpg,"[30.12, 143.2, 51.8, 122.31]"
A photo of streetlight,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000431896.jpg,"[0.03, 66.74, 69.56, 131.28]"
A photo of streetlight,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000431896.jpg,"[74.07, 180.87, 18.48, 75.95]"
A photo of umbrella,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000129062.jpg,"[450.59, 302.6, 137.54, 126.67]"
A photo of parking_meter,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000129062.jpg,"[144.24, 381.37, 18.42, 98.63]"
A photo of parking_meter,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000129062.jpg,"[0.0, 199.86, 106.11, 280.14]"
A photo of short_pants,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[615.79, 67.69, 21.5, 29.05]"
A photo of car_(automobile),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[0.0, 45.78, 202.76, 59.8]"
A photo of car_(automobile),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[0.0, 92.03, 212.35, 124.01]"
A photo of car_(automobile),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[208.83, 67.88, 412.92, 175.43]"
A photo of forklift,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[377.5, 2.47, 73.72, 74.58]"
A photo of palette,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[346.01, 52.45, 23.97, 5.31]"
A photo of palette,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[444.57, 16.35, 38.08, 3.25]"
A photo of palette,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[433.05, 12.76, 10.09, 2.92]"
A photo of palette,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[374.06, 9.49, 7.33, 3.39]"
A photo of palette,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[346.11, 58.2, 26.07, 5.67]"
A photo of palette,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[344.87, 61.94, 28.85, 5.77]"
A photo of palette,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[425.66, 6.92, 19.37, 2.97]"
A photo of palette,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[336.51, 10.68, 37.83, 4.02]"
A photo of palette,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[337.4, 20.73, 37.34, 4.65]"
A photo of palette,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[442.22, 10.95, 39.46, 3.88]"
A photo of palette,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[442.81, 8.94, 38.45, 3.28]"
A photo of dumpster,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000442456.jpg,"[289.07, 52.54, 58.06, 23.54]"
A photo of saddle_(on_an_animal),../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000079229.jpg,"[303.56, 189.75, 80.95, 88.6]"
A photo of horse,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000079229.jpg,"[202.03, 184.17, 284.67, 166.81]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000079229.jpg,"[354.54, 119.37, 21.67, 17.98]"
A photo of jean,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000079229.jpg,"[346.24, 196.75, 22.31, 76.53]"
A photo of truck,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[79.58, 208.86, 326.78, 175.23]"
A photo of bamboo,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[192.41, 188.86, 16.03, 9.05]"
A photo of bamboo,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[35.0, 131.4, 390.67, 150.16]"
A photo of signboard,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[325.93, 208.89, 31.85, 14.16]"
A photo of signboard,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[475.8, 260.22, 18.45, 74.6]"
A photo of windshield_wiper,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[345.53, 278.72, 30.95, 9.44]"
A photo of windshield_wiper,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[357.81, 282.72, 32.0, 6.21]"
A photo of hammock,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[402.64, 332.99, 127.51, 36.91]"
A photo of headlight,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[315.16, 316.06, 29.11, 8.81]"
A photo of headlight,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[383.79, 315.12, 11.84, 8.09]"
A photo of headlight,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[329.33, 334.45, 10.92, 6.12]"
A photo of wheel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[250.93, 321.46, 48.07, 62.62]"
A photo of wheel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[133.87, 305.37, 38.35, 48.27]"
A photo of wheel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[334.44, 353.94, 44.41, 18.88]"
A photo of wheel,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[106.54, 309.71, 13.84, 26.16]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[528.11, 0.0, 14.62, 376.33]"
A photo of pole,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000188439.jpg,"[484.33, 261.0, 3.67, 74.17]"
A photo of backpack,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[178.76, 196.73, 36.59, 46.48]"
A photo of backpack,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[255.52, 203.89, 26.67, 51.97]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[483.99, 48.53, 10.58, 6.87]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[606.34, 50.64, 9.77, 5.9]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[421.02, 67.87, 16.65, 10.28]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[211.97, 172.46, 17.28, 11.09]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[165.39, 43.6, 11.72, 6.99]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[364.55, 42.35, 9.91, 7.1]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[194.06, 176.23, 12.44, 11.07]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[100.16, 32.4, 9.66, 7.15]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[34.93, 39.8, 12.7, 7.27]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[318.62, 63.89, 14.82, 8.6]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[109.01, 43.92, 8.83, 5.6]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[267.01, 180.19, 19.84, 11.19]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[575.43, 50.37, 11.39, 6.38]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[299.26, 181.01, 18.18, 13.87]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[287.36, 184.85, 12.93, 12.96]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[408.51, 187.9, 15.17, 10.87]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[223.64, 183.42, 9.74, 8.12]"
A photo of baseball_cap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[524.59, 49.19, 10.58, 5.55]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[267.07, 181.24, 19.67, 9.7]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[525.48, 49.06, 10.62, 6.59]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[165.21, 44.3, 11.35, 5.86]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[408.87, 188.05, 14.69, 10.95]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[606.34, 50.64, 9.79, 5.9]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[286.52, 184.88, 14.19, 13.17]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[120.33, 48.08, 8.81, 7.08]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[483.97, 48.53, 10.62, 6.86]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[212.39, 172.56, 17.19, 10.98]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[365.06, 42.82, 9.49, 6.7]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[420.99, 67.87, 16.71, 10.27]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[608.24, 77.79, 9.14, 5.09]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[299.42, 180.76, 18.01, 13.13]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[575.55, 50.89, 11.7, 6.99]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[240.06, 44.21, 14.82, 10.55]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[321.51, 63.74, 11.63, 8.93]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[555.93, 47.74, 11.63, 7.27]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[34.58, 40.76, 14.47, 6.21]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[100.52, 32.13, 8.33, 6.88]"
A photo of hat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[193.65, 175.87, 13.29, 12.04]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[216.33, 51.17, 7.17, 3.24]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[364.48, 46.82, 10.56, 3.78]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[0.0, 41.24, 9.43, 3.24]"
A photo of sunglasses,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000151480.jpg,"[429.51, 53.82, 8.99, 4.89]"
A photo of mirror,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000046872.jpg,"[479.65, 131.88, 7.6, 18.15]"
A photo of watch,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000046872.jpg,"[555.77, 253.52, 14.8, 8.65]"
A photo of pipe,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000046872.jpg,"[76.45, 79.61, 220.22, 113.64]"
A photo of strap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000046872.jpg,"[311.81, 227.52, 19.48, 33.34]"
A photo of strap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000046872.jpg,"[218.94, 259.05, 21.25, 44.56]"
A photo of strap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000046872.jpg,"[387.49, 215.37, 118.95, 21.42]"
A photo of strap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000046872.jpg,"[168.28, 276.96, 24.47, 50.2]"
A photo of strap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000046872.jpg,"[234.2, 101.67, 31.58, 82.44]"
A photo of strap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000046872.jpg,"[419.98, 192.78, 11.21, 20.28]"
A photo of strap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000046872.jpg,"[405.09, 197.27, 15.71, 20.48]"
A photo of strap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000046872.jpg,"[433.9, 188.14, 12.87, 19.4]"
A photo of strap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000046872.jpg,"[430.7, 190.07, 9.66, 17.22]"
A photo of strap,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000046872.jpg,"[280.05, 237.36, 21.03, 40.66]"
A photo of boat,../RegionCLIP/datasets/lvis/lvis_v1_val_images/000000532575.jpg,"[0.0, 0.0, 640.0, 427.0]"
